[10:04:53 INF] Usage: Total CPU 10.22% | App CPU 0.06% | App Heap 8.10MB
[10:04:54 INF] Usage: Total CPU 2.97% | App CPU 1.47% | App Heap 8.05MB
[10:04:55 INF] Usage: Total CPU 3.59% | App CPU 1.54% | App Heap 8.05MB
[10:04:56 INF] Usage: Total CPU 1.94% | App CPU 0.45% | App Heap 8.07MB
[10:04:57 INF] Usage: Total CPU 1.38% | App CPU 0.06% | App Heap 8.08MB
[10:04:58 INF] Usage: Total CPU 1.98% | App CPU 0.00% | App Heap 8.15MB
[10:04:59 INF] Usage: Total CPU 0.34% | App CPU 0.00% | App Heap 8.15MB
[10:05:00 INF] Usage: Total CPU 4.14% | App CPU 0.00% | App Heap 8.15MB
[10:05:01 INF] Usage: Total CPU 1.32% | App CPU 0.00% | App Heap 8.09MB
[10:05:02 INF] Usage: Total CPU 7.72% | App CPU 0.00% | App Heap 8.09MB
[10:05:03 INF] Usage: Total CPU 10.24% | App CPU 0.00% | App Heap 8.10MB
[10:05:04 INF] Usage: Total CPU 9.04% | App CPU 0.00% | App Heap 8.09MB
[10:05:05 INF] Usage: Total CPU 7.47% | App CPU 0.00% | App Heap 8.09MB
[10:05:06 INF] Usage: Total CPU 8.38% | App CPU 0.00% | App Heap 8.09MB
[10:05:07 INF] Usage: Total CPU 7.84% | App CPU 0.00% | App Heap 8.09MB
[10:05:08 INF] Usage: Total CPU 7.01% | App CPU 0.00% | App Heap 8.09MB
[10:05:09 INF] Usage: Total CPU 3.69% | App CPU 0.00% | App Heap 8.09MB
[10:05:10 INF] Usage: Total CPU 0.27% | App CPU 0.00% | App Heap 8.16MB
[10:05:11 INF] Usage: Total CPU 4.64% | App CPU 0.00% | App Heap 8.15MB
[10:05:12 INF] Usage: Total CPU 3.21% | App CPU 1.48% | App Heap 8.13MB
[10:05:13 INF] Usage: Total CPU 1.86% | App CPU 0.00% | App Heap 8.18MB
[10:05:14 INF] Usage: Total CPU 2.14% | App CPU 1.35% | App Heap 8.18MB
[10:05:15 INF] Usage: Total CPU 0.64% | App CPU 0.00% | App Heap 8.19MB
[10:05:16 INF] Usage: Total CPU 0.34% | App CPU 0.00% | App Heap 8.13MB
[10:05:17 INF] Usage: Total CPU 1.00% | App CPU 0.00% | App Heap 8.14MB
[10:05:18 INF] Usage: Total CPU 3.68% | App CPU 0.00% | App Heap 8.14MB
[10:05:19 INF] Usage: Total CPU 3.50% | App CPU 0.64% | App Heap 8.04MB
[10:05:20 INF] Usage: Total CPU 1.91% | App CPU 0.00% | App Heap 8.10MB
[10:05:21 INF] Usage: Total CPU 2.10% | App CPU 1.53% | App Heap 8.11MB
[10:05:22 INF] Usage: Total CPU 4.84% | App CPU 0.06% | App Heap 8.10MB
[10:05:23 INF] Usage: Total CPU 2.89% | App CPU 0.00% | App Heap 8.10MB
[10:05:24 INF] Usage: Total CPU 1.11% | App CPU 0.00% | App Heap 8.09MB
[10:05:25 INF] Usage: Total CPU 0.58% | App CPU 0.00% | App Heap 8.08MB
[10:05:26 INF] Usage: Total CPU 2.53% | App CPU 0.00% | App Heap 8.09MB
[10:05:27 INF] Usage: Total CPU 0.00% | App CPU 0.00% | App Heap 8.06MB
[10:05:28 INF] Usage: Total CPU 2.46% | App CPU 0.00% | App Heap 8.05MB
[10:05:29 INF] Usage: Total CPU 1.81% | App CPU 1.55% | App Heap 8.05MB
[10:05:30 INF] Usage: Total CPU 0.82% | App CPU 0.00% | App Heap 8.06MB
[10:05:31 INF] Usage: Total CPU 1.33% | App CPU 0.00% | App Heap 8.06MB
[10:05:32 INF] Usage: Total CPU 6.02% | App CPU 0.00% | App Heap 8.12MB
[10:05:33 INF] Usage: Total CPU 3.83% | App CPU 0.00% | App Heap 8.11MB
[10:05:34 INF] Usage: Total CPU 2.52% | App CPU 0.00% | App Heap 8.06MB
[10:05:35 INF] Usage: Total CPU 3.14% | App CPU 0.00% | App Heap 8.12MB
[10:05:36 INF] Usage: Total CPU 1.36% | App CPU 0.00% | App Heap 8.06MB
[10:05:37 INF] Usage: Total CPU 5.00% | App CPU 0.00% | App Heap 8.06MB
[10:05:38 INF] Usage: Total CPU 2.30% | App CPU 1.55% | App Heap 8.05MB
[10:05:39 INF] Usage: Total CPU 2.76% | App CPU 0.00% | App Heap 8.03MB
[10:05:40 INF] Usage: Total CPU 3.52% | App CPU 0.00% | App Heap 8.02MB
[10:05:41 INF] Usage: Total CPU 4.06% | App CPU 1.03% | App Heap 8.02MB
[10:05:42 INF] Usage: Total CPU 1.54% | App CPU 0.06% | App Heap 8.03MB
[10:05:43 INF] Usage: Total CPU 0.69% | App CPU 0.00% | App Heap 8.03MB
[10:05:44 INF] Usage: Total CPU 1.00% | App CPU 0.00% | App Heap 8.03MB
[10:05:45 INF] Usage: Total CPU 2.00% | App CPU 0.00% | App Heap 8.02MB
[10:05:46 INF] Usage: Total CPU 2.07% | App CPU 0.00% | App Heap 8.03MB
[10:05:47 INF] Usage: Total CPU 0.52% | App CPU 0.00% | App Heap 8.03MB
[10:05:48 INF] Usage: Total CPU 1.66% | App CPU 0.00% | App Heap 8.03MB
[10:05:49 INF] Usage: Total CPU 3.57% | App CPU 0.00% | App Heap 8.02MB
[10:05:51 INF] Usage: Total CPU 1.12% | App CPU 0.00% | App Heap 8.03MB
[10:05:52 INF] Usage: Total CPU 0.25% | App CPU 0.06% | App Heap 8.02MB
[10:05:53 INF] Usage: Total CPU 1.05% | App CPU 0.00% | App Heap 8.02MB
[10:05:54 INF] Usage: Total CPU 0.77% | App CPU 0.00% | App Heap 8.02MB
[10:05:55 INF] Usage: Total CPU 2.98% | App CPU 0.00% | App Heap 8.02MB
[10:05:56 INF] Usage: Total CPU 7.26% | App CPU 0.45% | App Heap 8.26MB
[10:05:57 INF] Usage: Total CPU 5.05% | App CPU 0.00% | App Heap 8.10MB
[10:05:58 INF] Usage: Total CPU 0.82% | App CPU 0.06% | App Heap 8.14MB
[10:05:59 INF] Usage: Total CPU 4.03% | App CPU 0.00% | App Heap 8.13MB
[10:06:00 INF] Usage: Total CPU 3.65% | App CPU 1.54% | App Heap 8.13MB
[10:06:01 INF] Usage: Total CPU 2.29% | App CPU 0.00% | App Heap 8.07MB
[10:06:02 INF] Usage: Total CPU 0.28% | App CPU 0.00% | App Heap 8.08MB
[10:06:03 INF] Usage: Total CPU 4.23% | App CPU 0.00% | App Heap 8.08MB
[10:06:04 INF] Usage: Total CPU 2.75% | App CPU 1.61% | App Heap 8.07MB
[10:06:05 INF] Usage: Total CPU 1.68% | App CPU 0.00% | App Heap 8.08MB
[10:06:06 INF] Usage: Total CPU 5.03% | App CPU 0.00% | App Heap 8.08MB
[10:06:07 INF] Usage: Total CPU 5.96% | App CPU 0.06% | App Heap 8.08MB
[10:06:08 INF] Usage: Total CPU 3.97% | App CPU 1.54% | App Heap 8.08MB
[10:06:09 INF] Usage: Total CPU 1.56% | App CPU 0.00% | App Heap 8.07MB
[10:06:10 INF] Usage: Total CPU 1.48% | App CPU 0.00% | App Heap 8.07MB
[10:06:11 INF] Usage: Total CPU 2.87% | App CPU 1.55% | App Heap 8.07MB
[10:06:12 INF] Usage: Total CPU 3.18% | App CPU 0.00% | App Heap 8.04MB
[10:06:13 INF] Usage: Total CPU 5.10% | App CPU 0.00% | App Heap 8.04MB
[10:06:26 INF] Usage: Total CPU 4.62% | App CPU 0.00% | App Heap 8.24MB
[10:06:27 INF] Usage: Total CPU 4.19% | App CPU 0.13% | App Heap 8.45MB
[10:06:28 INF] Usage: Total CPU 4.29% | App CPU 1.79% | App Heap 8.26MB
[10:06:29 INF] Usage: Total CPU 2.98% | App CPU 1.61% | App Heap 8.14MB
[10:06:30 INF] Usage: Total CPU 1.29% | App CPU 0.00% | App Heap 8.21MB
[10:06:31 INF] Usage: Total CPU 0.73% | App CPU 0.00% | App Heap 8.21MB
[10:06:32 INF] Usage: Total CPU 6.91% | App CPU 0.00% | App Heap 8.21MB
[10:06:33 INF] Usage: Total CPU 9.54% | App CPU 0.13% | App Heap 8.37MB
[10:06:34 INF] Usage: Total CPU 9.33% | App CPU 0.06% | App Heap 8.17MB
[10:06:35 INF] Usage: Total CPU 12.80% | App CPU 1.54% | App Heap 8.23MB
[10:06:36 INF] Usage: Total CPU 5.08% | App CPU 0.06% | App Heap 8.23MB
[10:06:37 INF] Usage: Total CPU 0.72% | App CPU 0.00% | App Heap 8.23MB
[10:06:38 INF] Usage: Total CPU 4.40% | App CPU 0.00% | App Heap 8.19MB
[10:06:42 INF] Usage: Total CPU 3.88% | App CPU 0.04% | App Heap 8.36MB
[10:06:43 INF] Usage: Total CPU 7.42% | App CPU 0.64% | App Heap 8.50MB
[10:06:44 INF] Usage: Total CPU 5.95% | App CPU 0.00% | App Heap 8.31MB
[10:06:45 INF] Usage: Total CPU 4.17% | App CPU 1.48% | App Heap 8.41MB
[10:06:46 INF] Usage: Total CPU 0.54% | App CPU 0.00% | App Heap 8.30MB
[10:06:47 INF] Usage: Total CPU 3.53% | App CPU 0.00% | App Heap 8.25MB
[10:06:48 INF] Usage: Total CPU 1.25% | App CPU 0.00% | App Heap 8.25MB
[10:06:49 INF] Usage: Total CPU 0.53% | App CPU 0.00% | App Heap 8.25MB
[10:06:50 INF] Usage: Total CPU 5.62% | App CPU 0.00% | App Heap 8.25MB
[10:06:55 INF] Usage: Total CPU 5.75% | App CPU 0.00% | App Heap 8.51MB
[10:06:56 INF] Usage: Total CPU 2.31% | App CPU 0.32% | App Heap 8.20MB
[10:06:57 INF] Usage: Total CPU 2.36% | App CPU 0.00% | App Heap 8.35MB
[10:06:58 INF] Usage: Total CPU 2.08% | App CPU 0.13% | App Heap 8.30MB
[10:06:59 INF] Usage: Total CPU 0.91% | App CPU 0.00% | App Heap 8.29MB
[10:07:00 INF] Usage: Total CPU 3.50% | App CPU 0.19% | App Heap 8.27MB
[10:07:01 INF] Usage: Total CPU 4.75% | App CPU 0.13% | App Heap 8.26MB
[10:07:02 INF] Usage: Total CPU 2.82% | App CPU 0.00% | App Heap 8.32MB
[10:07:03 INF] Usage: Total CPU 4.10% | App CPU 0.00% | App Heap 8.32MB
[10:07:04 INF] Usage: Total CPU 5.41% | App CPU 0.00% | App Heap 8.32MB
[10:07:05 INF] Usage: Total CPU 5.54% | App CPU 0.25% | App Heap 8.27MB
[10:07:06 INF] Usage: Total CPU 1.63% | App CPU 0.00% | App Heap 8.33MB
[10:07:07 INF] Usage: Total CPU 0.78% | App CPU 0.00% | App Heap 8.33MB
[10:07:08 INF] Usage: Total CPU 9.00% | App CPU 0.06% | App Heap 8.33MB
[10:07:09 INF] Usage: Total CPU 7.26% | App CPU 1.54% | App Heap 8.34MB
[10:07:10 INF] Usage: Total CPU 1.18% | App CPU 0.00% | App Heap 8.28MB
[10:07:11 INF] Usage: Total CPU 2.06% | App CPU 0.00% | App Heap 8.28MB
[10:07:12 INF] Usage: Total CPU 3.01% | App CPU 1.03% | App Heap 8.25MB
[10:07:13 INF] Usage: Total CPU 2.00% | App CPU 0.00% | App Heap 8.25MB
[10:07:14 INF] Usage: Total CPU 0.54% | App CPU 0.00% | App Heap 8.25MB
[10:07:15 INF] Usage: Total CPU 2.16% | App CPU 0.06% | App Heap 8.25MB
[10:07:16 INF] Usage: Total CPU 5.30% | App CPU 0.00% | App Heap 8.25MB
[10:07:17 INF] Usage: Total CPU 2.14% | App CPU 0.00% | App Heap 8.25MB
[10:07:18 INF] Usage: Total CPU 5.82% | App CPU 0.00% | App Heap 8.26MB
[10:07:19 INF] Usage: Total CPU 5.01% | App CPU 0.00% | App Heap 8.25MB
[10:07:20 INF] Usage: Total CPU 2.93% | App CPU 0.00% | App Heap 8.26MB
[10:07:21 INF] Usage: Total CPU 4.09% | App CPU 0.00% | App Heap 8.25MB
[10:07:22 INF] Usage: Total CPU 3.21% | App CPU 1.02% | App Heap 8.25MB
[10:07:23 INF] Usage: Total CPU 3.22% | App CPU 0.00% | App Heap 8.26MB
[10:07:24 INF] Usage: Total CPU 1.14% | App CPU 0.00% | App Heap 8.26MB
[10:07:25 INF] Usage: Total CPU 3.03% | App CPU 0.00% | App Heap 8.22MB
[10:07:26 INF] Usage: Total CPU 1.00% | App CPU 0.06% | App Heap 8.23MB
[10:07:27 INF] Usage: Total CPU 1.49% | App CPU 1.03% | App Heap 8.22MB
[10:07:28 INF] Usage: Total CPU 0.42% | App CPU 0.00% | App Heap 8.20MB
[10:07:29 INF] Usage: Total CPU 3.93% | App CPU 0.00% | App Heap 8.20MB
[10:07:30 INF] Usage: Total CPU 5.46% | App CPU 0.00% | App Heap 8.20MB
[10:07:31 INF] Usage: Total CPU 4.08% | App CPU 0.00% | App Heap 8.20MB
[10:07:32 INF] Usage: Total CPU 0.69% | App CPU 0.00% | App Heap 8.20MB
[10:07:33 INF] Usage: Total CPU 2.75% | App CPU 0.00% | App Heap 8.20MB
[10:07:34 INF] Usage: Total CPU 0.86% | App CPU 0.00% | App Heap 8.21MB
[10:07:35 INF] Usage: Total CPU 2.95% | App CPU 0.06% | App Heap 8.20MB
[10:07:36 INF] Usage: Total CPU 2.51% | App CPU 0.00% | App Heap 8.20MB
[10:07:37 INF] Usage: Total CPU 5.41% | App CPU 0.00% | App Heap 8.20MB
[10:07:38 INF] Usage: Total CPU 2.69% | App CPU 0.00% | App Heap 8.20MB
[10:07:39 INF] Usage: Total CPU 0.00% | App CPU 0.00% | App Heap 8.20MB
[10:07:40 INF] Usage: Total CPU 3.26% | App CPU 0.00% | App Heap 8.20MB
[10:07:41 INF] Usage: Total CPU 2.51% | App CPU 1.54% | App Heap 8.21MB
[10:07:42 INF] Usage: Total CPU 0.33% | App CPU 0.00% | App Heap 8.21MB
[10:07:43 INF] Usage: Total CPU 0.98% | App CPU 0.00% | App Heap 8.21MB
[10:07:44 INF] Usage: Total CPU 1.89% | App CPU 0.00% | App Heap 8.18MB
[10:07:45 INF] Usage: Total CPU 2.49% | App CPU 0.00% | App Heap 8.18MB
[10:07:46 INF] Usage: Total CPU 4.58% | App CPU 0.00% | App Heap 8.18MB
[10:07:47 INF] Usage: Total CPU 7.69% | App CPU 0.00% | App Heap 8.18MB
[10:07:48 INF] Usage: Total CPU 3.08% | App CPU 0.00% | App Heap 8.18MB
[10:07:49 INF] Usage: Total CPU 1.58% | App CPU 0.00% | App Heap 8.18MB
[10:07:50 INF] Usage: Total CPU 0.23% | App CPU 0.00% | App Heap 8.18MB
[10:07:51 INF] Usage: Total CPU 0.11% | App CPU 0.00% | App Heap 8.18MB
[10:07:52 INF] Usage: Total CPU 1.90% | App CPU 0.00% | App Heap 8.18MB
[10:07:54 INF] Usage: Total CPU 0.55% | App CPU 0.00% | App Heap 8.18MB
[10:07:55 INF] Usage: Total CPU 1.67% | App CPU 0.00% | App Heap 8.18MB
[10:07:56 INF] Usage: Total CPU 7.65% | App CPU 0.00% | App Heap 8.18MB
[10:07:57 INF] Usage: Total CPU 8.09% | App CPU 0.06% | App Heap 8.18MB
[10:07:58 INF] Usage: Total CPU 7.77% | App CPU 0.00% | App Heap 8.18MB
[10:07:59 INF] Usage: Total CPU 2.43% | App CPU 0.00% | App Heap 8.18MB
[10:08:00 INF] Usage: Total CPU 1.52% | App CPU 0.00% | App Heap 8.18MB
[10:08:01 INF] Usage: Total CPU 6.23% | App CPU 0.00% | App Heap 8.19MB
[10:08:02 INF] Usage: Total CPU 8.28% | App CPU 0.00% | App Heap 8.18MB
[10:08:03 INF] Usage: Total CPU 7.48% | App CPU 0.51% | App Heap 8.20MB
[10:08:04 INF] Usage: Total CPU 5.25% | App CPU 0.32% | App Heap 8.27MB
[10:08:05 INF] Usage: Total CPU 4.64% | App CPU 0.00% | App Heap 8.26MB
[10:08:06 INF] Usage: Total CPU 1.51% | App CPU 0.00% | App Heap 8.26MB
[10:08:07 INF] Usage: Total CPU 3.25% | App CPU 0.26% | App Heap 8.27MB
[10:08:08 INF] Usage: Total CPU 6.33% | App CPU 1.54% | App Heap 8.24MB
[10:08:09 INF] Usage: Total CPU 4.72% | App CPU 0.00% | App Heap 8.24MB
[10:08:10 INF] Usage: Total CPU 3.41% | App CPU 0.00% | App Heap 8.24MB
[10:08:11 INF] Usage: Total CPU 0.97% | App CPU 0.00% | App Heap 8.25MB
[10:08:12 INF] Usage: Total CPU 9.52% | App CPU 0.00% | App Heap 8.24MB
[10:08:13 INF] Usage: Total CPU 7.27% | App CPU 0.00% | App Heap 8.23MB
[10:08:14 INF] Usage: Total CPU 3.71% | App CPU 1.35% | App Heap 8.18MB
[10:08:15 INF] Usage: Total CPU 1.35% | App CPU 0.00% | App Heap 8.18MB
[10:08:16 INF] Usage: Total CPU 0.72% | App CPU 0.00% | App Heap 8.18MB
[10:08:17 INF] Usage: Total CPU 2.26% | App CPU 0.00% | App Heap 8.18MB
[10:08:18 INF] Usage: Total CPU 6.94% | App CPU 0.00% | App Heap 8.18MB
[10:08:19 INF] Usage: Total CPU 6.76% | App CPU 1.54% | App Heap 8.18MB
[10:08:20 INF] Usage: Total CPU 2.70% | App CPU 0.00% | App Heap 8.18MB
[10:08:21 INF] Usage: Total CPU 5.94% | App CPU 0.00% | App Heap 8.18MB
[10:08:22 INF] Usage: Total CPU 4.48% | App CPU 0.00% | App Heap 8.19MB
[10:08:23 INF] Usage: Total CPU 0.54% | App CPU 0.00% | App Heap 8.19MB
[10:08:24 INF] Usage: Total CPU 2.46% | App CPU 0.00% | App Heap 8.18MB
[10:08:25 INF] Usage: Total CPU 3.38% | App CPU 0.00% | App Heap 8.19MB
[10:08:26 INF] Usage: Total CPU 2.64% | App CPU 0.00% | App Heap 8.18MB
[10:08:27 INF] Usage: Total CPU 0.31% | App CPU 0.00% | App Heap 8.18MB
[10:08:28 INF] Usage: Total CPU 12.70% | App CPU 0.00% | App Heap 8.18MB
[10:08:29 INF] Usage: Total CPU 1.10% | App CPU 0.00% | App Heap 8.19MB
[10:08:30 INF] Usage: Total CPU 3.46% | App CPU 0.00% | App Heap 8.15MB
[10:08:31 INF] Usage: Total CPU 7.67% | App CPU 0.00% | App Heap 8.16MB
[10:08:32 INF] Usage: Total CPU 4.55% | App CPU 0.00% | App Heap 8.15MB
[10:08:33 INF] Usage: Total CPU 6.01% | App CPU 0.00% | App Heap 8.15MB
[10:08:34 INF] Usage: Total CPU 8.18% | App CPU 0.00% | App Heap 8.15MB
[10:08:35 INF] Usage: Total CPU 11.96% | App CPU 0.00% | App Heap 8.15MB
[10:08:36 INF] Usage: Total CPU 9.70% | App CPU 0.00% | App Heap 8.15MB
[10:08:37 INF] Usage: Total CPU 11.42% | App CPU 0.00% | App Heap 8.15MB
[10:08:38 INF] Usage: Total CPU 3.77% | App CPU 0.00% | App Heap 8.15MB
[10:08:39 INF] Usage: Total CPU 8.52% | App CPU 0.00% | App Heap 8.15MB
[10:08:40 INF] Usage: Total CPU 8.66% | App CPU 1.55% | App Heap 8.15MB
[10:08:41 INF] Usage: Total CPU 9.58% | App CPU 0.00% | App Heap 8.15MB
[10:08:42 INF] Usage: Total CPU 5.37% | App CPU 0.06% | App Heap 8.15MB
[10:08:43 INF] Usage: Total CPU 15.75% | App CPU 0.00% | App Heap 8.15MB
[10:08:44 INF] Usage: Total CPU 12.61% | App CPU 1.54% | App Heap 8.15MB
[10:08:45 INF] Usage: Total CPU 21.92% | App CPU 1.09% | App Heap 8.15MB
[10:08:46 INF] Usage: Total CPU 12.98% | App CPU 1.48% | App Heap 8.15MB
[10:08:47 INF] Usage: Total CPU 5.01% | App CPU 0.00% | App Heap 8.13MB
[10:08:48 INF] Usage: Total CPU 7.52% | App CPU 0.00% | App Heap 8.12MB
[10:08:49 INF] Usage: Total CPU 7.93% | App CPU 0.00% | App Heap 8.12MB
[10:08:50 INF] Usage: Total CPU 3.21% | App CPU 0.00% | App Heap 8.12MB
[10:08:51 INF] Usage: Total CPU 3.96% | App CPU 0.00% | App Heap 8.12MB
[10:08:52 INF] Usage: Total CPU 6.08% | App CPU 0.00% | App Heap 8.13MB
[10:08:53 INF] Usage: Total CPU 8.30% | App CPU 0.06% | App Heap 8.13MB
[10:08:54 INF] Usage: Total CPU 9.25% | App CPU 0.00% | App Heap 8.13MB
[10:08:55 INF] Usage: Total CPU 13.20% | App CPU 0.00% | App Heap 8.13MB
[10:08:56 INF] Usage: Total CPU 12.39% | App CPU 0.00% | App Heap 8.13MB
[10:08:57 INF] Usage: Total CPU 15.11% | App CPU 1.03% | App Heap 8.13MB
[10:08:58 INF] Usage: Total CPU 15.41% | App CPU 1.42% | App Heap 8.13MB
[10:08:59 INF] Usage: Total CPU 10.51% | App CPU 0.00% | App Heap 8.13MB
[10:09:00 INF] Usage: Total CPU 9.73% | App CPU 0.06% | App Heap 8.13MB
[10:09:01 INF] Usage: Total CPU 4.66% | App CPU 0.00% | App Heap 8.13MB
[10:09:02 INF] Usage: Total CPU 7.89% | App CPU 0.58% | App Heap 8.12MB
[10:09:03 INF] Usage: Total CPU 4.88% | App CPU 0.00% | App Heap 8.12MB
[10:09:04 INF] Usage: Total CPU 5.81% | App CPU 0.00% | App Heap 8.12MB
[10:09:05 INF] Usage: Total CPU 4.89% | App CPU 0.06% | App Heap 8.12MB
[10:09:06 INF] Usage: Total CPU 4.82% | App CPU 0.00% | App Heap 8.12MB
[10:09:07 INF] Usage: Total CPU 5.55% | App CPU 0.00% | App Heap 8.12MB
[10:09:08 INF] Usage: Total CPU 4.83% | App CPU 0.00% | App Heap 8.12MB
[10:09:09 INF] Usage: Total CPU 6.84% | App CPU 0.00% | App Heap 8.12MB
[10:09:10 INF] Usage: Total CPU 7.53% | App CPU 0.00% | App Heap 8.12MB
[10:09:11 INF] Usage: Total CPU 7.60% | App CPU 0.00% | App Heap 8.12MB
[10:09:12 INF] Usage: Total CPU 6.14% | App CPU 0.00% | App Heap 8.12MB
[10:09:13 INF] Usage: Total CPU 5.81% | App CPU 0.00% | App Heap 8.12MB
[10:09:14 INF] Usage: Total CPU 6.23% | App CPU 0.00% | App Heap 8.12MB
[10:09:15 INF] Usage: Total CPU 4.50% | App CPU 1.56% | App Heap 8.12MB
[10:09:16 INF] Usage: Total CPU 4.88% | App CPU 0.00% | App Heap 8.13MB
[10:09:17 INF] Usage: Total CPU 0.51% | App CPU 0.00% | App Heap 8.12MB
[10:09:18 INF] Usage: Total CPU 2.59% | App CPU 0.00% | App Heap 8.13MB
[10:09:20 INF] Usage: Total CPU 0.28% | App CPU 0.00% | App Heap 8.12MB
[10:09:21 INF] Usage: Total CPU 0.64% | App CPU 0.00% | App Heap 8.13MB
[10:09:22 INF] Usage: Total CPU 0.14% | App CPU 0.00% | App Heap 8.12MB
[10:09:23 INF] Usage: Total CPU 2.49% | App CPU 0.00% | App Heap 8.10MB
[10:09:24 INF] Usage: Total CPU 6.38% | App CPU 0.00% | App Heap 8.09MB
[10:09:25 INF] Usage: Total CPU 11.36% | App CPU 0.06% | App Heap 8.10MB
[10:09:26 INF] Usage: Total CPU 9.67% | App CPU 1.56% | App Heap 8.09MB
[10:09:27 INF] Usage: Total CPU 7.10% | App CPU 0.00% | App Heap 8.09MB
[10:09:28 INF] Usage: Total CPU 7.48% | App CPU 0.00% | App Heap 8.10MB
[10:09:29 INF] Usage: Total CPU 11.42% | App CPU 0.00% | App Heap 8.09MB
[10:09:30 INF] Usage: Total CPU 7.10% | App CPU 0.00% | App Heap 8.09MB
[10:09:31 INF] Usage: Total CPU 7.93% | App CPU 0.00% | App Heap 8.09MB
[10:09:32 INF] Usage: Total CPU 6.98% | App CPU 0.00% | App Heap 8.09MB
[10:09:33 INF] Usage: Total CPU 7.26% | App CPU 0.00% | App Heap 8.09MB
[10:09:34 INF] Usage: Total CPU 6.50% | App CPU 0.00% | App Heap 8.09MB
[10:09:35 INF] Usage: Total CPU 6.59% | App CPU 0.00% | App Heap 8.09MB
[10:09:36 INF] Usage: Total CPU 7.48% | App CPU 0.00% | App Heap 8.10MB
[10:09:37 INF] Usage: Total CPU 7.39% | App CPU 0.00% | App Heap 8.09MB
[10:09:38 INF] Usage: Total CPU 7.64% | App CPU 0.00% | App Heap 8.09MB
[10:09:39 INF] Usage: Total CPU 10.77% | App CPU 0.00% | App Heap 8.09MB
[10:09:40 INF] Usage: Total CPU 9.30% | App CPU 0.00% | App Heap 8.09MB
[10:09:41 INF] Usage: Total CPU 7.75% | App CPU 0.00% | App Heap 8.09MB
[10:09:42 INF] Usage: Total CPU 2.07% | App CPU 0.00% | App Heap 8.10MB
[10:09:43 INF] Usage: Total CPU 1.21% | App CPU 0.00% | App Heap 8.10MB
[10:09:44 INF] Usage: Total CPU 2.50% | App CPU 0.00% | App Heap 8.10MB
[10:09:45 INF] Usage: Total CPU 4.11% | App CPU 0.00% | App Heap 8.10MB
[10:09:46 INF] Usage: Total CPU 3.92% | App CPU 0.00% | App Heap 8.10MB
[10:09:47 INF] Usage: Total CPU 13.52% | App CPU 0.00% | App Heap 8.10MB
[10:09:48 INF] Usage: Total CPU 33.12% | App CPU 0.00% | App Heap 8.10MB
[10:09:49 INF] Usage: Total CPU 19.43% | App CPU 0.00% | App Heap 8.10MB
[10:09:50 INF] Usage: Total CPU 22.51% | App CPU 0.00% | App Heap 8.10MB
[10:09:51 INF] Usage: Total CPU 5.26% | App CPU 0.00% | App Heap 8.10MB
[10:09:52 INF] Usage: Total CPU 5.65% | App CPU 0.00% | App Heap 8.10MB
[10:09:53 INF] Usage: Total CPU 74.37% | App CPU 0.00% | App Heap 8.10MB
[10:09:54 INF] Usage: Total CPU 39.21% | App CPU 0.00% | App Heap 8.10MB
[10:09:55 INF] Usage: Total CPU 18.57% | App CPU 0.00% | App Heap 8.10MB
[10:09:56 INF] Usage: Total CPU 27.27% | App CPU 0.00% | App Heap 8.10MB
[10:09:57 INF] Usage: Total CPU 22.98% | App CPU 0.00% | App Heap 8.10MB
[10:09:58 INF] Usage: Total CPU 32.94% | App CPU 0.00% | App Heap 8.10MB
[10:09:59 INF] Usage: Total CPU 39.52% | App CPU 1.21% | App Heap 8.10MB
[10:10:00 INF] Usage: Total CPU 28.82% | App CPU 0.00% | App Heap 8.10MB
[10:10:01 INF] Usage: Total CPU 26.50% | App CPU 0.00% | App Heap 8.10MB
[10:10:02 INF] Usage: Total CPU 28.63% | App CPU 1.55% | App Heap 8.09MB
[10:10:03 INF] Usage: Total CPU 43.01% | App CPU 1.02% | App Heap 8.09MB
[10:10:04 INF] Usage: Total CPU 16.59% | App CPU 0.00% | App Heap 8.09MB
[10:10:05 INF] Usage: Total CPU 9.90% | App CPU 0.00% | App Heap 8.09MB
[10:10:06 INF] Usage: Total CPU 9.05% | App CPU 0.00% | App Heap 8.09MB
[10:10:07 INF] Usage: Total CPU 10.92% | App CPU 0.00% | App Heap 8.09MB
[10:10:08 INF] Usage: Total CPU 13.11% | App CPU 1.03% | App Heap 8.09MB
[10:10:09 INF] Usage: Total CPU 12.15% | App CPU 0.00% | App Heap 8.09MB
[10:10:10 INF] Usage: Total CPU 13.84% | App CPU 0.00% | App Heap 8.09MB
[10:10:11 INF] Usage: Total CPU 11.94% | App CPU 0.00% | App Heap 8.09MB
[10:10:12 INF] Usage: Total CPU 7.84% | App CPU 0.00% | App Heap 8.09MB
[10:10:13 INF] Usage: Total CPU 15.90% | App CPU 0.00% | App Heap 8.09MB
[10:10:14 INF] Usage: Total CPU 16.40% | App CPU 0.00% | App Heap 8.09MB
[10:10:15 INF] Usage: Total CPU 15.36% | App CPU 1.48% | App Heap 8.09MB
[10:10:16 INF] Usage: Total CPU 24.48% | App CPU 0.00% | App Heap 8.09MB
[10:10:17 INF] Usage: Total CPU 15.82% | App CPU 0.00% | App Heap 8.09MB
[10:10:18 INF] Usage: Total CPU 11.63% | App CPU 0.00% | App Heap 8.09MB
